,G,Date,Age,WL,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,TRB,AST,STL,BLK,TOV,PTS,GmSc,+/-
437,16,1989-12-05,26,W,,15.0,27.0,0.556,0.0,1.0,0.0,5.0,5.0,1.0,17.0,7.0,1.0,1.0,1.0,35.0,36.0,
438,17,1989-12-08,26,L,,14.0,25.0,0.56,1.0,3.0,0.333,7.0,9.0,0.778,8.0,10.0,4.0,1.0,4.0,36.0,31.8,
439,18,1989-12-09,26,W,,13.0,21.0,0.619,3.0,6.0,0.5,0.0,0.0,,9.0,9.0,1.0,0.0,1.0,29.0,27.3,
440,19,1989-12-12,26,W,,18.0,29.0,0.621,2.0,2.0,1.0,3.0,4.0,0.75,7.0,7.0,2.0,1.0,2.0,41.0,35.2,
441,20,1989-12-14,26,W,,14.0,20.0,0.7,3.0,3.0,1.0,7.0,9.0,0.778,7.0,5.0,2.0,0.0,1.0,38.0,35.4,
442,21,1989-12-16,26,W,,13.0,28.0,0.464,0.0,1.0,0.0,7.0,10.0,0.7,9.0,7.0,2.0,2.0,0.0,33.0,28.4,
443,22,1989-12-19,26,W,,15.0,29.0,0.517,2.0,4.0,0.5,5.0,5.0,1.0,7.0,5.0,2.0,1.0,7.0,37.0,23.6,
444,23,1989-12-20,26,L,,20.0,37.0,0.541,2.0,3.0,0.667,10.0,10.0,1.0,5.0,7.0,4.0,0.0,3.0,52.0,40.7,
445,24,1989-12-22,26,W,,10.0,17.0,0.588,2.0,3.0,0.667,7.0,8.0,0.875,4.0,4.0,2.0,0.0,4.0,29.0,21.1,
446,25,1989-12-23,26,L,,5.0,13.0,0.385,0.0,1.0,0.0,6.0,6.0,1.0,4.0,6.0,2.0,0.0,4.0,16.0,11.9,
447,26,1989-12-26,26,W,,12.0,17.0,0.706,3.0,5.0,0.6,1.0,2.0,0.5,2.0,4.0,4.0,1.0,3.0,28.0,24.4,
448,27,1989-12-29,26,W,,10.0,26.0,0.385,1.0,2.0,0.5,13.0,15.0,0.867,5.0,7.0,3.0,0.0,4.0,34.0,23.2,
449,28,1989-12-30,26,W,,13.0,26.0,0.5,0.0,2.0,0.0,2.0,2.0,1.0,7.0,10.0,4.0,3.0,3.0,28.0,26.0,
450,29,1990-01-03,26,W,,15.0,32.0,0.469,0.0,3.0,0.0,8.0,9.0,0.889,8.0,8.0,4.0,0.0,1.0,38.0,31.0,
451,30,1990-01-05,26,W,,19.0,31.0,0.613,2.0,5.0,0.4,3.0,3.0,1.0,4.0,6.0,4.0,0.0,3.0,43.0,33.7,
452,31,1990-01-06,26,L,,13.0,23.0,0.565,3.0,7.0,0.429,6.0,7.0,0.857,9.0,5.0,5.0,1.0,6.0,35.0,28.8,
453,32,1990-01-09,26,L,,6.0,17.0,0.353,1.0,3.0,0.333,3.0,4.0,0.75,8.0,5.0,2.0,1.0,4.0,16.0,11.1,
454,33,1990-01-10,26,L,,13.0,30.0,0.433,1.0,3.0,0.333,8.0,8.0,1.0,7.0,5.0,2.0,1.0,2.0,35.0,26.3,
455,34,1990-01-12,26,W,,19.0,28.0,0.679,0.0,1.0,0.0,7.0,9.0,0.778,4.0,6.0,1.0,0.0,2.0,45.0,35.8,
456,35,1990-01-13,26,W,,11.0,21.0,0.524,2.0,4.0,0.5,4.0,6.0,0.667,5.0,10.0,4.0,0.0,0.0,28.0,29.0,
457,36,1990-01-15,26,L,,9.0,24.0,0.375,0.0,2.0,0.0,8.0,9.0,0.889,4.0,8.0,3.0,0.0,5.0,26.0,16.4,
458,37,1990-01-18,26,W,,17.0,30.0,0.5670000000000001,7.0,12.0,0.583,3.0,3.0,1.0,12.0,8.0,1.0,2.0,2.0,44.0,39.4,
459,38,1990-01-19,26,W,,12.0,24.0,0.5,0.0,3.0,0.0,12.0,16.0,0.75,9.0,3.0,7.0,0.0,7.0,36.0,28.0,
460,39,1990-01-21,26,W,,10.0,17.0,0.588,4.0,5.0,0.8,18.0,20.0,0.9,10.0,7.0,4.0,2.0,4.0,42.0,41.4,
461,40,1990-01-23,26,L,,11.0,31.0,0.355,1.0,6.0,0.16699999999999998,9.0,11.0,0.818,6.0,2.0,2.0,1.0,4.0,32.0,14.6,
462,41,1990-01-26,26,L,,12.0,27.0,0.444,0.0,2.0,0.0,7.0,9.0,0.778,5.0,11.0,2.0,0.0,1.0,31.0,25.9,
463,42,1990-01-27,26,W,,15.0,25.0,0.6,1.0,3.0,0.333,8.0,8.0,1.0,7.0,4.0,4.0,0.0,3.0,39.0,33.0,
